0.718766,0.419444,0.272727,0.250537,0.198003,0.236055,0.944882,0.933071,0.468504,0.137042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
0.763349,0.966667,0.19697,0.182534,0.053245,0.529437,0.76378,0.854331,0.633858,0.616897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.868844,0.941667,0.106061,0.030064,0.004992,0.392019,0.80315,0.905512,0.645669,0.314373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.543287,0.763889,0.469697,0.04796,0.066556,0.132359,0.484252,0.901575,0.933071,0.037641,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.650337,0.163889,0.106061,0.09592,0.016639,0.126458,0.889764,0.889764,0.527559,0.72271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.715137,0.4,0.257576,0.214746,0.174709,0.223409,0.952756,0.92126,0.452756,0.124773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
0.739762,0.077778,0.121212,0.319256,0.164725,0.39216,0.854331,0.877953,0.555118,0.405967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.818818,0.172222,0.227273,0.107373,0.033278,0.404805,0.909449,0.822835,0.417323,0.49045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.872214,0.255556,0.075758,0.151754,-0.006656,0.597302,0.901575,0.909449,0.53937,0.551094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.695697,0.391667,0.257576,0.021475,-0.001664,0.155543,0.956693,0.917323,0.444882,0.285376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
0.852773,0.066667,0.242424,0.130279,0.033278,0.539834,0.826772,0.807087,0.503937,0.270459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.761794,0.675,0.363636,0.286328,0.06822,0.789518,0.645669,0.984252,0.854331,0.802035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.744427,0.219444,0.136364,0,0,0.609245,0.913386,0.88189,0.488189,0.184442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.690772,0,0.151515,0.136006,0.053245,0.130673,0.811024,0.874016,0.606299,0.240903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.709435,0.275,0.19697,0.021475,-0.008319,0.197555,0.948819,0.870079,0.425197,0.328593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.84733,0.988889,0.19697,0.136006,0.076539,0.549248,0.783465,0.854331,0.610236,0.194619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.720581,0.972222,0.136364,0.068003,0.006656,0.272025,0.799213,0.88189,0.629921,0.372787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.702177,0.897222,0.363636,0.090909,0.09817,0.298581,0.602362,0.818898,0.751969,0.357312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.796267,0.913889,0.257576,0.042949,0.021631,0.267669,0.700787,0.858268,0.704724,0.266834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.595905,0.822222,0.348485,0.219041,0.311148,0.113531,0.594488,0.889764,0.838583,0.020912,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.724209,0.497222,0.30303,0.088762,0.048253,0.369397,0.88189,0.972441,0.57874,0.335703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.722395,0.266667,0.257576,0.156049,0.053245,0.248279,0.964567,0.84252,0.366142,0.378921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.761794,0.125,0.121212,0.219041,0.043261,0.646621,0.877953,0.874016,0.527559,0.5688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.834111,0.308333,0.121212,0.399427,0.116473,0.82057,0.92126,0.909449,0.507874,0.221525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.678331,0.230556,0.136364,0.090909,0.026622,0.080511,0.917323,0.88189,0.480315,0.179841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.696475,0.938889,0.151515,0.312813,0.056572,0.111283,0.779528,0.889764,0.65748,0.188206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.756869,0.877778,0.439394,0.30995,0.309484,0.493326,0.523622,0.795276,0.799213,0.176356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.755832,0.675,0.045455,0.2398,0.026622,0.764648,0.838583,0.952756,0.653543,0.561829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.75661,0.655556,0.106061,0.250537,0.026622,0.768582,0.818898,0.968504,0.692913,0.537153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.7014,0.380556,0.272727,0.042949,-0.001664,0.38134,0.964567,0.905512,0.417323,0.304615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.813893,0.375,0.075758,0.04796,0.006656,0.638893,0.897638,0.937008,0.566929,0.26767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.692846,0.075,0.348485,0.021475,0.018303,0.156386,0.80315,0.720472,0.417323,0.250941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.511146,0.041667,0.515152,0.154617,0.204659,0.026697,0.669291,0.598425,0.397638,0.100516,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.806636,0.175,0.348485,0.292054,0.161398,0.641141,0.917323,0.732283,0.283465,0.429946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.724728,0.075,0.030303,0.171797,0.033278,0.290993,0.858268,0.92126,0.602362,0.354942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.782271,0.294444,0.136364,0.107373,0.004992,0.418575,0.925197,0.901575,0.492126,0.077792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.772939,0.027778,0.272727,0.021475,0.011647,0.641,0.775591,0.787402,0.535433,0.353827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.695179,0.077778,0.287879,0.042949,0.009983,0.155965,0.822835,0.76378,0.452756,0.287188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.787455,0.25,0.136364,0.077309,0.004992,0.51651,0.917323,0.893701,0.492126,0.032622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.771903,0.433333,0.090909,0.375089,0.101498,0.777294,0.897638,0.948819,0.57874,0.374739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.699585,0.458333,0.045455,0.27917,0.003328,0.127582,0.874016,0.944882,0.606299,0.232818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.842665,0.294444,0.136364,0.04796,0.013311,0.333708,0.925197,0.901575,0.492126,0.389656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.751685,0.875,0.015152,0.064424,0,0.723901,0.850394,0.933071,0.625984,0.650634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.722136,0.144444,0.166667,0.130279,0.016639,0.28172,0.889764,0.850394,0.484252,0.363725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.713582,0.302778,0.287879,0.042949,-0.004992,0.389349,0.976378,0.850394,0.346457,0.308518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.708398,0.25,0.075758,0.042949,-0.001664,0.191654,0.893701,0.913386,0.547244,0.322738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.538103,0.466667,0.121212,0.107373,0.02995,0.099902,0.893701,0.956693,0.590551,0.121288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.67859,0.836111,0.787879,0.088762,0.09817,0.25137,0,0.61811,0.909449,0.194619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.704251,0.3,0.242424,0.14388,0.131448,0.210763,0.968504,0.866142,0.385827,0.110693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
0.786418,0.138889,0.333333,0.3801,0.026622,0.597443,0.88189,0.732283,0.338583,0.436498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.687144,0.177778,0.136364,0.090909,0.004992,0.04707,0.901575,0.870079,0.492126,0.217343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.782271,0.136111,0.212121,0.451682,0.036606,0.553042,0.885827,0.818898,0.448819,0.636972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.758165,0.227778,0.075758,0.303508,0.084859,0.430799,0.893701,0.909449,0.543307,0.271574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.875583,0.102778,0.075758,0,0,0.376282,0.866142,0.901575,0.574803,0.320786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
0.752462,0.405556,0.151515,0.317108,0.069884,0.388647,0.92126,0.940945,0.531496,0.309355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.731208,0.175,0.212121,0.021475,-0.006656,0.35071,0.913386,0.830709,0.425197,0.376969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.563764,0.936111,0.30303,0.173228,0.184692,0.078685,0.677165,0.818898,0.681102,0.06399,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.815448,0.808333,0.151515,0.021475,-0.009983,0.612899,0.755906,0.940945,0.732283,0.484734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.784085,0.172222,0.242424,0.346457,0.096506,0.677392,0.913386,0.807087,0.397638,0.194898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.794194,0.163889,0.121212,0.228346,0,0.47239,0.893701,0.877953,0.511811,0.415447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.76283,0.227778,0.045455,0.021475,-0.001664,0.299283,0.88189,0.917323,0.566929,0.227799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.748574,0.088889,0.121212,0.336435,0.1198,0.519882,0.862205,0.88189,0.555118,0.441099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.537843,0.783333,0.424242,0.068003,0.118136,0.034706,0.523622,0.901575,0.905512,0.074028,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.815189,0.175,0.19697,0.259127,0.026622,0.309119,0.909449,0.84252,0.444882,0.33403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.808968,0.138889,0.181818,0.042949,0.023295,0.332724,0.885827,0.84252,0.476378,0.256796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.685329,0.958333,0.045455,0.060845,-0.006656,0.071519,0.84252,0.925197,0.625984,0.198801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.724728,0.363889,0.136364,0,0,0.392581,0.925197,0.925197,0.519685,0.323853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.693624,0.183333,0.045455,0.279885,0.039933,0.124069,0.874016,0.917323,0.57874,0.243273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.562986,0.855556,0.5,0.130279,0.166389,0.191654,0.448819,0.783465,0.850394,0.086993,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.599793,0.891667,0.348485,0.04796,0.033278,0.130252,0.610236,0.830709,0.759843,0.092569,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.732504,0.030556,0.106061,0.26199,0.121464,0.372067,0.838583,0.885827,0.590551,0.376969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.806636,0.202778,0.106061,0.068003,0.019967,0.322327,0.901575,0.889764,0.515748,0.239509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.846812,0.683333,0.212121,0.219041,0.066556,0.567514,0.748031,0.984252,0.775591,0.327199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.774495,0.602778,0.106061,0.319256,0.1198,0.768161,0.834646,0.972441,0.673228,0.200335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.721617,0.966667,0.19697,0.121689,0.061564,0.387523,0.76378,0.854331,0.633858,0.374599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.85381,0.6,0.19697,0.463851,0.111481,0.609526,0.811024,0.992126,0.708661,0.270459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.678331,0.955556,0.287879,0.021475,0.009983,0.183645,0.700787,0.811024,0.649606,0.349366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.763349,0.716667,0.212121,0.269148,0.074875,0.777715,0.732283,0.972441,0.783465,0.71574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.599533,0.830556,0.439394,0.077309,0.03827,0.113531,0.492126,0.84252,0.874016,0.093963,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.844997,0.711111,0.121212,0.219041,0.056572,0.790502,0.795276,0.964567,0.716535,0.205075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
